tick,timestamp,position,cash,pnl,trades_executed
76,1746060061.679151,-6,590.5300000000002,-4.189999999999827,15
77,1746060061.679554,-6,590.5300000000002,-3.709999999999809,15
78,1746060061.679701,-6,590.5300000000002,-3.6499999999998636,15
79,1746060061.6798239,-3,293.4700000000002,-3.559999999999775,16
80,1746060061.679944,-3,293.4700000000002,-3.6049999999998477,16
81,1746060061.680086,-3,293.4700000000002,-3.514999999999816,16
82,1746060061.680244,-3,293.4700000000002,-3.484999999999843,16
83,1746060061.680385,1,-102.56999999999982,-3.574999999999818,17
84,1746060061.680513,1,-102.56999999999982,-3.584999999999809,17
85,1746060061.680732,1,-102.56999999999982,-3.5699999999998226,17
86,1746060061.680922,1,-102.56999999999982,-3.5699999999998226,17
87,1746060061.681033,1,-102.56999999999982,-3.574999999999818,17
88,1746060061.681172,1,-102.56999999999982,-3.5799999999998136,17
89,1746060061.681352,1,-102.56999999999982,-3.5799999999998136,17
90,1746060061.6815841,1,-102.56999999999982,-3.584999999999809,17
91,1746060061.6818821,1,-102.56999999999982,-3.5949999999998283,17
92,1746060061.6820211,1,-102.56999999999982,-3.599999999999824,17
93,1746060061.682275,1,-102.56999999999982,-3.6099999999998147,17
94,1746060061.6824472,1,-102.56999999999982,-3.5599999999998317,17
95,1746060061.682577,21,-2080.97,-3.8599999999996726,19
96,1746060061.682745,21,-2080.97,-3.230000000000018,19
97,1746060061.682985,21,-2080.97,-2.1799999999998363,19
98,1746060061.683224,21,-2080.97,-3.019999999999982,19
99,1746060061.6834428,21,-2080.97,-4.174999999999727,19
100,1746060061.683688,21,-2080.97,-4.279999999999745,19
