tick,timestamp,position,cash,pnl,trades_executed
1,1746060061.6625762,8,-800.16,-0.15999999999996817,1
2,1746060061.664812,8,-800.16,-0.15999999999996817,1
3,1746060061.665775,8,-800.16,-0.15999999999996817,1
4,1746060061.6663098,4,-400.23999999999995,-0.23999999999995225,2
5,1746060061.666653,4,-400.23999999999995,-0.23999999999995225,2
6,1746060061.66704,4,-400.23999999999995,-0.23999999999995225,2
7,1746060061.6671848,4,-400.23999999999995,-0.23999999999995225,2
8,1746060061.6672902,4,-400.23999999999995,-0.23999999999995225,2
9,1746060061.667443,4,-400.23999999999995,-0.19999999999998863,2
10,1746060061.667584,4,-400.23999999999995,-0.21999999999997044,2
11,1746060061.667701,4,-400.23999999999995,-0.27999999999991587,2
12,1746060061.667796,4,-400.23999999999995,-0.3999999999999204,2
13,1746060061.667871,4,-400.23999999999995,-0.3799999999999386,2
14,1746060061.6680892,4,-400.23999999999995,-0.4399999999999409,2
15,1746060061.6683211,4,-400.23999999999995,-0.4599999999999227,2
16,1746060061.668458,4,-400.23999999999995,-0.4599999999999227,2
17,1746060061.668751,4,-400.23999999999995,-0.519999999999925,2
18,1746060061.668874,4,-400.23999999999995,-0.5599999999999454,2
19,1746060061.669023,4,-400.23999999999995,-0.5599999999999454,2
20,1746060061.6691499,4,-400.23999999999995,-0.839999999999975,2
21,1746060061.6692429,4,-400.23999999999995,-0.839999999999975,2
22,1746060061.669368,4,-400.23999999999995,-0.839999999999975,2
23,1746060061.669513,4,-400.23999999999995,-0.8799999999999386,2
24,1746060061.6696231,4,-400.23999999999995,-0.8799999999999386,2
25,1746060061.669743,4,-400.23999999999995,-0.8799999999999386,2
26,1746060061.669856,4,-400.23999999999995,-0.9999999999999432,2
27,1746060061.670024,4,-400.23999999999995,-1.079999999999984,2
28,1746060061.670124,4,-400.23999999999995,-1.259999999999934,2
29,1746060061.670222,4,-400.23999999999995,-1.2999999999999545,2
30,1746060061.670343,4,-400.23999999999995,-1.3799999999999386,2
31,1746060061.6704268,4,-400.23999999999995,-1.5399999999999068,2
32,1746060061.670562,4,-400.23999999999995,-1.599999999999966,2
33,1746060061.670696,4,-400.23999999999995,-1.599999999999966,2
34,1746060061.670783,4,-400.23999999999995,-1.7399999999999523,2
35,1746060061.6708999,4,-400.23999999999995,-1.9199999999999022,2
36,1746060061.671009,4,-400.23999999999995,-2.099999999999966,2
37,1746060061.6711109,4,-400.23999999999995,-2.319999999999993,2
38,1746060061.6712,4,-400.23999999999995,-2.359999999999957,2
39,1746060061.6713212,4,-400.23999999999995,-2.3799999999999386,2
40,1746060061.67144,4,-400.23999999999995,-2.599999999999966,2
41,1746060061.6715488,4,-400.23999999999995,-2.4599999999999795,2
42,1746060061.671681,4,-400.23999999999995,-2.7199999999999704,2
43,1746060061.671798,4,-400.23999999999995,-3.0399999999999068,2
44,1746060061.6719291,4,-400.23999999999995,-3.4599999999999227,2
45,1746060061.672045,4,-400.23999999999995,-3.1599999999999113,2
46,1746060061.672199,4,-400.23999999999995,-3.5399999999999636,2
47,1746060061.672341,4,-400.23999999999995,-3.199999999999932,2
48,1746060061.672499,4,-400.23999999999995,-3.4799999999999613,2
49,1746060061.672585,4,-400.23999999999995,-3.6399999999999295,2
50,1746060061.672673,4,-400.23999999999995,-3.7199999999999704,2
51,1746060061.672801,4,-400.23999999999995,-3.7199999999999704,2
52,1746060061.673992,4,-400.23999999999995,-3.839999999999975,2
