tick,timestamp,position,cash,pnl,trades_executed
70,1746060061.67772,9,-904.5000000000003,-12.600000000000364,15
71,1746060061.6778822,24,-2391.620000000001,-13.580000000000837,18
72,1746060061.67807,24,-2391.620000000001,-12.6200000000008,18
73,1746060061.6781719,24,-2391.620000000001,-11.900000000000546,18
74,1746060061.678324,24,-2391.620000000001,-11.660000000000764,18
75,1746060061.678796,24,-2391.620000000001,-11.420000000000982,18
76,1746060061.679151,40,-3978.820000000001,-14.020000000000891,20
77,1746060061.679554,40,-3978.820000000001,-17.22000000000162,20
78,1746060061.679701,40,-3978.820000000001,-17.620000000001255,20
79,1746060061.6798239,40,-3978.820000000001,-18.420000000001437,20
80,1746060061.679944,40,-3978.820000000001,-17.820000000001073,20
81,1746060061.680086,40,-3978.820000000001,-19.02000000000089,20
82,1746060061.680244,37,-3681.880000000001,-19.4350000000004,21
83,1746060061.680385,37,-3681.880000000001,-19.065000000000964,21
84,1746060061.680513,37,-3681.880000000001,-19.4350000000004,21
85,1746060061.680732,35,-3483.960000000001,-18.960000000000946,22
86,1746060061.680922,35,-3483.960000000001,-18.960000000000946,22
87,1746060061.681033,35,-3483.960000000001,-19.135000000000673,22
88,1746060061.681172,35,-3483.960000000001,-19.3100000000004,22
89,1746060061.681352,35,-3483.960000000001,-19.3100000000004,22
90,1746060061.6815841,26,-2593.5500000000006,-19.940000000000055,24
91,1746060061.6818821,26,-2593.5500000000006,-20.200000000000728,24
92,1746060061.6820211,26,-2593.5500000000006,-20.330000000000837,24
93,1746060061.682275,26,-2593.5500000000006,-20.5900000000006,24
94,1746060061.6824472,26,-2593.5500000000006,-19.290000000000873,24
95,1746060061.682577,26,-2593.5500000000006,-21.890000000000782,24
96,1746060061.682745,26,-2593.5500000000006,-21.110000000000582,24
97,1746060061.682985,26,-2593.5500000000006,-19.8100000000004,24
98,1746060061.683224,26,-2593.5500000000006,-20.85000000000082,24
99,1746060061.6834428,26,-2593.5500000000006,-22.280000000000655,24
100,1746060061.683688,26,-2593.5500000000006,-22.410000000000764,24
