tick,timestamp,position,cash,pnl,trades_executed
1,1746060061.6625762,0,0.0,0.0,0
2,1746060061.664812,0,0.0,0.0,0
3,1746060061.665775,0,0.0,0.0,0
4,1746060061.6663098,0,0.0,0.0,0
5,1746060061.666653,0,0.0,0.0,0
6,1746060061.66704,0,0.0,0.0,0
7,1746060061.6671848,0,0.0,0.0,0
8,1746060061.6672902,0,0.0,0.0,0
9,1746060061.667443,0,0.0,0.0,0
10,1746060061.667584,0,0.0,0.0,0
11,1746060061.667701,0,0.0,0.0,0
12,1746060061.667796,0,0.0,0.0,0
13,1746060061.667871,0,0.0,0.0,0
14,1746060061.6680892,-7,699.44,-0.2099999999999227,1
15,1746060061.6683211,-7,699.44,-0.17499999999995453,1
16,1746060061.668458,-7,699.44,-0.17499999999995453,1
17,1746060061.668751,-7,699.44,-0.06999999999993634,1
18,1746060061.668874,-7,699.44,0.0,1
19,1746060061.669023,-7,699.44,0.0,1
20,1746060061.6691499,-9,899.1200000000001,0.47000000000014097,2
21,1746060061.6692429,-9,899.1200000000001,0.47000000000014097,2
22,1746060061.669368,-9,899.1200000000001,0.47000000000014097,2
23,1746060061.669513,-9,899.1200000000001,0.5600000000000591,2
24,1746060061.6696231,-9,899.1200000000001,0.5600000000000591,2
25,1746060061.669743,-9,899.1200000000001,0.5600000000000591,2
26,1746060061.669856,-9,899.1200000000001,0.8300000000001546,2
27,1746060061.670024,-9,899.1200000000001,1.0100000000002183,2
28,1746060061.670124,-9,899.1200000000001,1.4150000000000773,2
29,1746060061.670222,-9,899.1200000000001,1.5050000000001091,2
30,1746060061.670343,-9,899.1200000000001,1.6850000000000591,2
31,1746060061.6704268,-9,899.1200000000001,2.0450000000000728,2
32,1746060061.670562,-8,799.4200000000001,2.1400000000001,3
33,1746060061.670696,-8,799.4200000000001,2.1400000000001,3
34,1746060061.670783,0,3.0200000000000955,3.0200000000000955,4
35,1746060061.6708999,0,3.0200000000000955,3.0200000000000955,4
36,1746060061.671009,0,3.0200000000000955,3.0200000000000955,4
37,1746060061.6711109,0,3.0200000000000955,3.0200000000000955,4
38,1746060061.6712,0,3.0200000000000955,3.0200000000000955,4
39,1746060061.6713212,0,3.0200000000000955,3.0200000000000955,4
40,1746060061.67144,0,3.0200000000000955,3.0200000000000955,4
41,1746060061.6715488,0,3.0200000000000955,3.0200000000000955,4
42,1746060061.671681,0,3.0200000000000955,3.0200000000000955,4
43,1746060061.671798,0,3.0200000000000955,3.0200000000000955,4
44,1746060061.6719291,0,3.0200000000000955,3.0200000000000955,4
45,1746060061.672045,0,3.0200000000000955,3.0200000000000955,4
46,1746060061.672199,0,3.0200000000000955,3.0200000000000955,4
47,1746060061.672341,2,-195.11999999999992,3.400000000000091,5
48,1746060061.672499,2,-195.11999999999992,3.260000000000076,5
49,1746060061.672585,2,-195.11999999999992,3.180000000000092,5
50,1746060061.672673,2,-195.11999999999992,3.1400000000000716,5
51,1746060061.672801,2,-195.11999999999992,3.1400000000000716,5
52,1746060061.673992,2,-195.11999999999992,3.0800000000000693,5
53,1746060061.674272,2,-195.11999999999992,3.1600000000001103,5
54,1746060061.6744561,2,-195.11999999999992,3.1600000000001103,5
55,1746060061.6747258,2,-195.11999999999992,3.1600000000001103,5
56,1746060061.674907,2,-195.11999999999992,3.1300000000000807,5
57,1746060061.6750422,2,-195.11999999999992,3.12000000000009,5
58,1746060061.675146,2,-195.11999999999992,3.0800000000000693,5
59,1746060061.675235,2,-195.11999999999992,3.0500000000000966,5
60,1746060061.675358,2,-195.11999999999992,3.0000000000000853,5
61,1746060061.675652,2,-195.11999999999992,2.9900000000000944,5
62,1746060061.675877,2,-195.11999999999992,3.0400000000001057,5
63,1746060061.67614,2,-195.11999999999992,3.0600000000000875,5
64,1746060061.676262,2,-195.11999999999992,3.0600000000000875,5
65,1746060061.6764412,2,-195.11999999999992,2.960000000000065,5
66,1746060061.676573,2,-195.11999999999992,2.960000000000065,5
67,1746060061.676694,2,-195.11999999999992,2.9900000000000944,5
68,1746060061.6773582,2,-195.11999999999992,3.0000000000000853,5
69,1746060061.677571,2,-195.11999999999992,2.9800000000001035,5
70,1746060061.67772,2,-195.11999999999992,3.0800000000000693,5
