tick,timestamp,position,cash,pnl,trades_executed
70,1746060061.67772,3,-297.28,0.01999999999998181,3
71,1746060061.6778822,3,-297.28,-0.024999999999977263,3
72,1746060061.67807,3,-297.28,0.09500000000002728,3
73,1746060061.6781719,3,-297.28,0.18500000000005912,3
74,1746060061.678324,3,-297.28,0.21500000000003183,3
75,1746060061.678796,3,-297.28,0.24500000000000455,3
76,1746060061.679151,3,-297.28,0.08000000000004093,3
77,1746060061.679554,3,-297.28,-0.15999999999996817,3
78,1746060061.679701,3,-297.28,-0.18999999999994088,3
79,1746060061.6798239,3,-297.28,-0.25,3
80,1746060061.679944,3,-297.28,-0.20499999999992724,3
81,1746060061.680086,3,-297.28,-0.2949999999999591,3
82,1746060061.680244,3,-297.28,-0.3249999999999318,3
83,1746060061.680385,3,-297.28,-0.2949999999999591,3
84,1746060061.680513,3,-297.28,-0.3249999999999318,3
85,1746060061.680732,3,-297.28,-0.2799999999999727,3
86,1746060061.680922,3,-297.28,-0.2799999999999727,3
87,1746060061.681033,3,-297.28,-0.2949999999999591,3
88,1746060061.681172,3,-297.28,-0.30999999999994543,3
89,1746060061.681352,3,-297.28,-0.30999999999994543,3
90,1746060061.6815841,3,-297.28,-0.3249999999999318,3
91,1746060061.6818821,3,-297.28,-0.3550000000000182,3
92,1746060061.6820211,3,-297.28,-0.37000000000000455,3
93,1746060061.682275,3,-297.28,-0.39999999999997726,3
94,1746060061.6824472,3,-297.28,-0.25,3
95,1746060061.682577,3,-297.28,-0.5499999999999545,3
96,1746060061.682745,-4,395.0200000000001,-0.7399999999998954,4
97,1746060061.682985,-4,395.0200000000001,-0.9399999999999409,4
98,1746060061.683224,-4,395.0200000000001,-0.779999999999859,4
99,1746060061.6834428,-4,395.0200000000001,-0.5599999999998886,4
100,1746060061.683688,-4,395.0200000000001,-0.5399999999999068,4
