tick,timestamp,position,cash,pnl,trades_executed
72,1746060061.67807,20,-1964.6600000000003,17.83999999999969,15
73,1746060061.6781719,20,-1964.6600000000003,18.4399999999996,15
74,1746060061.678324,20,-1964.6600000000003,18.639999999999418,15
75,1746060061.678796,20,-1964.6600000000003,18.83999999999969,15
76,1746060061.679151,5,-477.8600000000001,17.739999999999895,16
77,1746060061.679554,5,-477.8600000000001,17.339999999999804,16
78,1746060061.679701,5,-477.8600000000001,17.28999999999985,16
79,1746060061.6798239,5,-477.8600000000001,17.189999999999827,16
80,1746060061.679944,5,-477.8600000000001,17.264999999999873,16
81,1746060061.680086,5,-477.8600000000001,17.114999999999895,16
82,1746060061.680244,5,-477.8600000000001,17.06499999999994,16
83,1746060061.680385,5,-477.8600000000001,17.114999999999895,16
84,1746060061.680513,-15,1501.4,16.625,19
85,1746060061.680732,-15,1501.4,16.40000000000009,19
86,1746060061.680922,-15,1501.4,16.40000000000009,19
87,1746060061.681033,-28,2787.84,15.980000000000018,21
88,1746060061.681172,-28,2787.84,16.11999999999989,21
89,1746060061.681352,-28,2787.84,16.11999999999989,21
90,1746060061.6815841,-24,2391.6800000000003,16.039999999999964,23
91,1746060061.6818821,-24,2391.6800000000003,16.280000000000655,23
92,1746060061.6820211,-24,2391.6800000000003,16.400000000000546,23
93,1746060061.682275,-24,2391.6800000000003,16.640000000000327,23
94,1746060061.6824472,-24,2391.6800000000003,15.44000000000051,23
95,1746060061.682577,-24,2391.6800000000003,17.840000000000146,23
96,1746060061.682745,-24,2391.6800000000003,17.120000000000346,23
97,1746060061.682985,-24,2391.6800000000003,15.920000000000073,23
98,1746060061.683224,-24,2391.6800000000003,16.880000000000564,23
99,1746060061.6834428,-24,2391.6800000000003,18.200000000000273,23
100,1746060061.683688,-24,2391.6800000000003,18.320000000000164,23
